,Decimal Latitude,Decimal Longitude,Catalog Number,Scientific Name,Family,Identified By,Collector,Collector Number,Event Date,Continent,Country,State/Province,County,Locality,Habitat,Collection Code,Institution Code,Modified,ID,Occurrence ID,Collection,Image Size,File Size,Record,Link to this Item,Manifest,Full citation,Geodetic Datum,In public portfolios,Species Header,Accepted Name,Collector and Date,Location,Notes,Type Status,Publication
0,43.9479230000,-83.2727200000,1304878,"
Agrostis gigantea
",Poaceae,,R.R. Dreisbach,6884,1930-07-20,North America,USA,Michigan,Huron,County Park. Caseville,Boggy field,Angiosperms,MICH,2016-3-11,a395aea6-9f92-49fd-9ece-194edcb19d16,a395aea6-9f92-49fd-9ece-194edcb19d16,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,316 KB,1304878,"

https://quod.lib.umich.edu/h/herb00ic/x-1304878/mich-v-1304878

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304878:MICH-V-1304878

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304878/mich-v-1304878.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,46.8736870000,-87.9089830000,1304879,"
Agrostis gigantea
",Poaceae,,A.G. Etter,271,1960-07-24,North America,USA,Michigan,Marquette,"North shore, Mountain Lake; Huron Mountain Club",sandbank.,Angiosperms,MICH,2016-3-11,e2ab0668-f533-4ba6-8664-eced51f5b785,e2ab0668-f533-4ba6-8664-eced51f5b785,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,462 KB,1304879,"

https://quod.lib.umich.edu/h/herb00ic/x-1304879/mich-v-1304879

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304879:MICH-V-1304879

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304879/mich-v-1304879.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,46.8891370000,-87.8996090000,1304880,"
Agrostis gigantea
",Poaceae,,A.G. Etter,217,1960-09-09,North America,USA,Michigan,Marquette,"Northeast shore, Rush Lake; Huron Mountain Club",sandstone.,Angiosperms,MICH,2016-3-11,8f3a02d4-b7a3-4391-82ec-ce8cd16de1e7,8f3a02d4-b7a3-4391-82ec-ce8cd16de1e7,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,567 KB,1304880,"

https://quod.lib.umich.edu/h/herb00ic/x-1304880/mich-v-1304880

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304880:MICH-V-1304880

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304880/mich-v-1304880.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1304881,"
Agrostis gigantea
",Poaceae,,"F.N. Hamerstrom, Jr.",315,1941-08-01,North America,USA,Michigan,Livingston,Grid T-25. Edge of driveway at North Gate House. E. S. George Reserve: 3 Mi. west Pinckney,Soil: Sand.,Angiosperms,MICH,2016-3-11,fdbdd1aa-3167-4525-afc0-92af7bfabb7b,fdbdd1aa-3167-4525-afc0-92af7bfabb7b,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,504 KB,1304881,"

https://quod.lib.umich.edu/h/herb00ic/x-1304881/mich-v-1304881

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304881:MICH-V-1304881

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304881/mich-v-1304881.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,42.9708600000,-82.4249100000,1304882,"
Agrostis gigantea
",Poaceae,,Charles K. Dodge,,1912-07-28,North America,USA,Michigan,St. Clair,Near Port Huron,Damp sand  abundant,Angiosperms,MICH,2016-3-11,93722f7e-8014-4ea5-8f9a-559c54f0b4a5,93722f7e-8014-4ea5-8f9a-559c54f0b4a5,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,634 KB,1304882,"

https://quod.lib.umich.edu/h/herb00ic/x-1304882/mich-v-1304882

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304882:MICH-V-1304882

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304882/mich-v-1304882.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",WGS84,,,,,,,,
0,,,1304883,"
Agrostis gigantea
",Poaceae,,Samuel H. Camp & Donna R. Camp,s.n.,1893-07-09,North America,USA,Michigan,Jackson,no data provided on label of catalog no: 1304883,,Angiosperms,MICH,2020-6-09,c81e4317-07cb-480a-9347-731802221a75,c81e4317-07cb-480a-9347-731802221a75,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,392 KB,1304883,"

https://quod.lib.umich.edu/h/herb00ic/x-1304883/mich-v-1304883

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304883:MICH-V-1304883

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304883/mich-v-1304883.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,42.0039300000,-83.5154900000,1304884,"
Agrostis gigantea
",Poaceae,,Oliver A. Farwell,7446,1925-06-24,North America,USA,Michigan,Monroe,Maybee,,Angiosperms,MICH,2016-3-11,b10ea9d9-1bca-45ba-97b9-e59764616660,b10ea9d9-1bca-45ba-97b9-e59764616660,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,373 KB,1304884,"

https://quod.lib.umich.edu/h/herb00ic/x-1304884/mich-v-1304884

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304884:MICH-V-1304884

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304884/mich-v-1304884.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,46.9169030000,-88.5835650000,1304885,"
Agrostis gigantea
",Poaceae,,Peter A. Hyypio,341,1952-08-24,North America,USA,Michigan,Houghton,"T52N, R34W, Sec. 11",Sandy roadside near shore of Otter Lake,Angiosperms,MICH,2016-3-11,4e9e6bce-5250-46a0-bc9c-168aa59956df,4e9e6bce-5250-46a0-bc9c-168aa59956df,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,413 KB,1304885,"

https://quod.lib.umich.edu/h/herb00ic/x-1304885/mich-v-1304885

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304885:MICH-V-1304885

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304885/mich-v-1304885.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.7261220000,-85.6558960000,1304886,"
Agrostis gigantea
",Poaceae,,E.U. Clover,114,1958-08-03,North America,USA,Michigan,Charlevoix,"T-39N, Sec. 34  High Island,",In clearing by old Mormon homes,Angiosperms,MICH,2016-3-11,6c3eb520-f54a-43ee-a93d-2df88942f57f,6c3eb520-f54a-43ee-a93d-2df88942f57f,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,444 KB,1304886,"

https://quod.lib.umich.edu/h/herb00ic/x-1304886/mich-v-1304886

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304886:MICH-V-1304886

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304886/mich-v-1304886.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,46.9169030000,-88.5835650000,1304887,"
Agrostis gigantea
",Poaceae,,Peter A. Hyypio,346,1952-08-27,North America,USA,Michigan,Houghton,"T52N, R34W, Sec. 11",Shore of Otter Lake.,Angiosperms,MICH,2016-3-11,926b2785-7619-4ad7-be1c-f5d7aaa80324,926b2785-7619-4ad7-be1c-f5d7aaa80324,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,637 KB,1304887,"

https://quod.lib.umich.edu/h/herb00ic/x-1304887/mich-v-1304887

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304887:MICH-V-1304887

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304887/mich-v-1304887.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1304888,"
Agrostis gigantea
",Poaceae,,Peter A. Hyypio,342a,1952-08-27,North America,USA,Michigan,Houghton,"T52N, R24W, Sec. 11",Sandy roadside near Otter Lake,Angiosperms,MICH,2016-3-11,ceee2f1c-9bdb-4a63-822a-8d0480d2644c,ceee2f1c-9bdb-4a63-822a-8d0480d2644c,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,457 KB,1304888,"

https://quod.lib.umich.edu/h/herb00ic/x-1304888/mich-v-1304888

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304888:MICH-V-1304888

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304888/mich-v-1304888.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.6647230000,-85.5573060000,1304889,"
Agrostis gigantea
",Poaceae,,Edward G. Voss,4796,1957-07-25,North America,USA,Michigan,Charlevoix,Beaver Island,frequent on moist gravelly N shore of Fox Lake,Angiosperms,MICH,2016-3-11,13430b73-1795-4719-a172-ca3bee0e6a14,13430b73-1795-4719-a172-ca3bee0e6a14,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,500 KB,1304889,"

https://quod.lib.umich.edu/h/herb00ic/x-1304889/mich-v-1304889

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304889:MICH-V-1304889

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304889/mich-v-1304889.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1304890,"
Agrostis gigantea
",Poaceae,,Calvin H. Kauffman,,1927-08-01,North America,USA,Michigan,Washtenaw,N. W. of Ann Arbor,Woods,Angiosperms,MICH,2016-3-11,dcf98bf6-7f82-4b2d-b78c-e66ed934b208,dcf98bf6-7f82-4b2d-b78c-e66ed934b208,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,539 KB,1304890,"

https://quod.lib.umich.edu/h/herb00ic/x-1304890/mich-v-1304890

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304890:MICH-V-1304890

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304890/mich-v-1304890.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,41.9371100000,-83.9480900000,1304891,"
Agrostis gigantea
",Poaceae,,Robert W. Smith,3452,1997-07-26,North America,USA,Michigan,Lenawee,"w. of Raisin Center Hwy., s. of River Raisin, Raisin Twp. T6SR4ES21, sw qtr of se qtr",wooded floodplain,Angiosperms,MICH,2016-3-10,7dc195c0-3780-4d4d-8fc2-ea15903fce15,7dc195c0-3780-4d4d-8fc2-ea15903fce15,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,323 KB,1304891,"

https://quod.lib.umich.edu/h/herb00ic/x-1304891/mich-v-1304891

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304891:MICH-V-1304891

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304891/mich-v-1304891.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,41.8797400000,-84.0576800000,1304892,"
Agrostis gigantea
",Poaceae,,Robert W. Smith,3382,1997-07-15,North America,USA,Michigan,Lenawee,"w. of Baldwin Hwy., n. of Cadmus Rd., Madison Twp. T6SR3ES10, nw qtr of sw qtr",at edge of thicket,Angiosperms,MICH,2016-3-10,d8ef63c1-0465-4ff9-9585-e49b12f0f692,d8ef63c1-0465-4ff9-9585-e49b12f0f692,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,340 KB,1304892,"

https://quod.lib.umich.edu/h/herb00ic/x-1304892/mich-v-1304892

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304892:MICH-V-1304892

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304892/mich-v-1304892.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,42.0463400000,-84.2498000000,1304893,"
Agrostis gigantea
",Poaceae,,Robert W. Smith,3397,1997-07-19,North America,USA,Michigan,Lenawee,"nw. of Grassy Lake, Woodstock Twp.  T5SR1ES12, se qtr of se qtr",woods,Angiosperms,MICH,2016-3-10,62a7fa52-fadf-4998-ba09-662747a4871c,62a7fa52-fadf-4998-ba09-662747a4871c,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,362 KB,1304893,"

https://quod.lib.umich.edu/h/herb00ic/x-1304893/mich-v-1304893

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304893:MICH-V-1304893

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304893/mich-v-1304893.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1304894,"
Agrostis gigantea
",Poaceae,,William R. Overlease,1263,1971-08-15,North America,USA,Michigan,Benzie,no data provided on label of catalog no: 1304894,Black Creek cedar swamp. Occasional.,Angiosperms,MICH,2020-3-24,d2989549-b67e-44dd-936a-89b24398bb15,d2989549-b67e-44dd-936a-89b24398bb15,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,350 KB,1304894,"

https://quod.lib.umich.edu/h/herb00ic/x-1304894/mich-v-1304894

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304894:MICH-V-1304894

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304894/mich-v-1304894.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,42.0625600000,-84.1032400000,1304895,"
Agrostis gigantea
",Poaceae,,Robert W. Smith,2603,1988-06-30,North America,USA,Michigan,Lenawee,"Franklin Twp, T5S, R3E, S5, nw1/4 of sw1/4","Open shore, e. side of Embry Lake.",Angiosperms,MICH,2016-3-11,07734794-87fb-4e0a-99b6-910ef5095871,07734794-87fb-4e0a-99b6-910ef5095871,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,491 KB,1304895,"

https://quod.lib.umich.edu/h/herb00ic/x-1304895/mich-v-1304895

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304895:MICH-V-1304895

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304895/mich-v-1304895.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,41.8657800000,-84.5324500000,1304896,"
Agrostis gigantea
",Poaceae,,Peter W. Fritsch,696,1988-07-29,North America,USA,Michigan,Hillsdale,"R2W, T7S, section 15. Trail Rd., N. side. About 20 km SE of Hillsdale.","Occasional in boggy meadow, unshaded.",Angiosperms,MICH,2016-3-11,9c8f0ddc-0e1f-4d67-b901-03dadf52a4e8,9c8f0ddc-0e1f-4d67-b901-03dadf52a4e8,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,485 KB,1304896,"

https://quod.lib.umich.edu/h/herb00ic/x-1304896/mich-v-1304896

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304896:MICH-V-1304896

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304896/mich-v-1304896.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,41.8408000000,-84.0128000000,1304897,"
Agrostis gigantea
",Poaceae,,Robert W. Smith,2627,1988-07-09,North America,USA,Michigan,Lenawee,"Madison Twp.  T7S, R3E, S25, sw1/4 of nw1/4. sw. of s. end of McPhail Dr.",Thicket in fen.,Angiosperms,MICH,2016-3-11,483dc196-736d-4bad-bb30-7d9a02f815bc,483dc196-736d-4bad-bb30-7d9a02f815bc,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,482 KB,1304897,"

https://quod.lib.umich.edu/h/herb00ic/x-1304897/mich-v-1304897

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304897:MICH-V-1304897

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304897/mich-v-1304897.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.4162520000,-85.8489070000,1304898,"
Agrostis gigantea
",Poaceae,,Brian T. Hazlett,4663,1986-08-14,North America,USA,Michigan,Leelanau,South Fox Island.,Fields near lumber camp.,Angiosperms,MICH,2016-3-11,a804c449-2016-4f9c-a585-52608c589a67,a804c449-2016-4f9c-a585-52608c589a67,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,495 KB,1304898,"

https://quod.lib.umich.edu/h/herb00ic/x-1304898/mich-v-1304898

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304898:MICH-V-1304898

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304898/mich-v-1304898.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.4773560000,-85.7745370000,1304899,"
Agrostis gigantea
",Poaceae,,Brian T. Hazlett,4609A,1986-08-12,North America,USA,Michigan,Leelanau,North Fox Island.,Borrow pit north of trail to east side.,Angiosperms,MICH,2016-3-11,86bb5da8-2fa2-4bf1-b62c-7c2b05450d2a,86bb5da8-2fa2-4bf1-b62c-7c2b05450d2a,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,367 KB,1304899,"

https://quod.lib.umich.edu/h/herb00ic/x-1304899/mich-v-1304899

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304899:MICH-V-1304899

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304899/mich-v-1304899.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,,,1304900,"
Agrostis gigantea
",Poaceae,,Brian T. Hazlett,4284,1986-07-16,North America,USA,Michigan,Leelanau,Near former entrance to Scenic Drive.,Open field.,Angiosperms,MICH,2016-3-11,f927a5e1-88ef-4b2a-9039-ff2da4844afd,f927a5e1-88ef-4b2a-9039-ff2da4844afd,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,546 KB,1304900,"

https://quod.lib.umich.edu/h/herb00ic/x-1304900/mich-v-1304900

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304900:MICH-V-1304900

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304900/mich-v-1304900.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.1194440000,-86.0169440000,1304901,"
Agrostis gigantea
",Poaceae,,Brian T. Hazlett,4544a,1986-08-08,North America,USA,Michigan,Leelanau,North Manitou Island. North of Lake Manitou.,Wetland.,Angiosperms,MICH,2016-3-11,f77dd6da-f050-45b5-b802-4cd69213f126,f77dd6da-f050-45b5-b802-4cd69213f126,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,366 KB,1304901,"

https://quod.lib.umich.edu/h/herb00ic/x-1304901/mich-v-1304901

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304901:MICH-V-1304901

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304901/mich-v-1304901.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,45.0229530000,-86.1237110000,1304902,"
Agrostis gigantea
",Poaceae,,Brian T. Hazlett,4485,1986-08-07,North America,USA,Michigan,Leelanau,South Manitou Island. South end of Lake Florence.,,Angiosperms,MICH,2016-3-11,c6661886-ee80-4f44-8248-a349e1d4436e,c6661886-ee80-4f44-8248-a349e1d4436e,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,540 KB,1304902,"

https://quod.lib.umich.edu/h/herb00ic/x-1304902/mich-v-1304902

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304902:MICH-V-1304902

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304902/mich-v-1304902.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
0,44.7035620000,-86.1547980000,1304903,"
Agrostis gigantea
",Poaceae,,Brian T. Hazlett,3659b,1985-08-08,North America,USA,Michigan,Benzie,Along Cooper Rd. just north of M-22.,Wet Woods.,Angiosperms,MICH,2016-3-11,5259c805-7fb7-453d-920e-f47bf77f7e68,5259c805-7fb7-453d-920e-f47bf77f7e68,"
University of Michigan Herbarium Catalog Collection
",3753 x 5634,426 KB,1304903,"

https://quod.lib.umich.edu/h/herb00ic/x-1304903/mich-v-1304903

content_copy


","

https://quod.lib.umich.edu/cgi/i/image/api/manifest/herb00ic:1304903:MICH-V-1304903

content_copy


","


""Agrostis gigantea"". 
https://quod.lib.umich.edu/h/herb00ic/x-1304903/mich-v-1304903.
 University of Michigan Library Digital Collections. Accessed February 11, 2023.


content_copy


",,,,,,,,,
